"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;6,post;0,numCore;64",227.65,1881.09,8
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;6,post;0,numCore;64",221.85,1376.32,6
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;6,post;0,numCore;64",247.56,1530.36,6
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;6,post;0,numCore;64",2201.41,8835.48,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;6,post;0,numCore;64",324.11,1989.64,6
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;6,post;0,numCore;64",350.25,2146.3,6
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;6,post;0,numCore;64",224.99,1859.5,8
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;6,post;0,numCore;64",218.72,1357.72,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;6,post;0,numCore;64",242.54,1500.64,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;6,post;0,numCore;64",2120.95,8514.17,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;6,post;0,numCore;64",321.66,1975.7,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;6,post;0,numCore;64",343.02,2103.6,6
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;6,post;0,numCore;64",241.14,1988.51,8
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;6,post;0,numCore;64",233.69,1447.05,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;6,post;0,numCore;64",260.14,1606.42,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;6,post;0,numCore;64",2140.35,8591.73,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;6,post;0,numCore;64",336.46,2064.2,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;6,post;0,numCore;64",358.12,2194.34,6
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;6,post;1,numCore;64",252.89,1823.27,7
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;6,post;1,numCore;64",247.05,1272.79,5
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;6,post;1,numCore;64",273.82,1406.14,5
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;6,post;1,numCore;64",2549.32,7674.69,3
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;6,post;1,numCore;64",365.56,1866.58,5
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;6,post;1,numCore;64",393.5,1604.8,4
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;6,post;1,numCore;64",249.93,1802.55,7
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;6,post;1,numCore;64",242.2,1248.9,5
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;6,post;1,numCore;64",269.26,1384.23,5
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;6,post;1,numCore;64",2455.11,7395.3,3
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;6,post;1,numCore;64",362.13,1845.98,5
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;6,post;1,numCore;64",387.38,1578.07,4
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;6,post;1,numCore;64",266.7,1919.31,7
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;6,post;1,numCore;64",256.73,1321.6,5
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;6,post;1,numCore;64",288.12,1478.2,5
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;6,post;1,numCore;64",2474.05,7454.36,3
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;6,post;1,numCore;64",377.14,1920.67,5
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;6,post;1,numCore;64",406.85,1654.53,4
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;6,post;2,numCore;64",276.29,1704.27,6
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;6,post;2,numCore;64",270.31,1389.46,5
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;6,post;2,numCore;64",299.52,1537.14,5
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;6,post;2,numCore;64",2896.17,8729.45,3
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;6,post;2,numCore;64",406.79,2072.77,5
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;6,post;2,numCore;64",437.06,1779.55,4
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;6,post;2,numCore;64",273.61,1688.09,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;6,post;2,numCore;64",264.9,1362.12,5
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;6,post;2,numCore;64",295.55,1517.98,5
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;6,post;2,numCore;64",2788.82,8410.29,3
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;6,post;2,numCore;64",401.67,2050.05,5
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;6,post;2,numCore;64",430.71,1754.08,4
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;6,post;2,numCore;64",290.33,1787.87,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;6,post;2,numCore;64",279.83,1436.88,5
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;6,post;2,numCore;64",314.13,1608.75,5
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;6,post;2,numCore;64",2806.68,8463.89,3
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;6,post;2,numCore;64",417.2,2126.93,5
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;6,post;2,numCore;64",450.22,1832.69,4
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;6,post;3,numCore;64",300.71,1850.59,6
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;6,post;3,numCore;64",294.52,1208.4,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;6,post;3,numCore;64",327.07,1340.19,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;6,post;3,numCore;64",3245.85,6524.07,2
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;6,post;3,numCore;64",446.72,1818.15,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;6,post;3,numCore;64",480.76,1954.29,4
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;6,post;3,numCore;64",297.81,1833.87,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;6,post;3,numCore;64",288.13,1183.06,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;6,post;3,numCore;64",322.62,1321.74,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;6,post;3,numCore;64",3122.96,6283.4,2
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;6,post;3,numCore;64",441.84,1803.12,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;6,post;3,numCore;64",474.07,1931.19,4
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;6,post;3,numCore;64",314.74,1934.38,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;6,post;3,numCore;64",303.48,1244.23,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;6,post;3,numCore;64",342.22,1399.75,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;6,post;3,numCore;64",3143.68,6321.87,2
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;6,post;3,numCore;64",458.33,1864.1,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;6,post;3,numCore;64",493.76,2004.73,4
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;6,post;4,numCore;64",323.81,1991.22,6
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;6,post;4,numCore;64",317.05,1298.71,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;6,post;4,numCore;64",353.82,1446.41,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;6,post;4,numCore;64",3594.93,7226.03,2
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;6,post;4,numCore;64",486.57,1980.17,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;6,post;4,numCore;64",524.84,2129.98,4
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;6,post;4,numCore;64",321.33,1974.8,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;6,post;4,numCore;64",311.19,1275.18,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;6,post;4,numCore;64",349.08,1428.34,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;6,post;4,numCore;64",3462.71,6963.17,2
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;6,post;4,numCore;64",482.29,1964.63,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;6,post;4,numCore;64",519.83,2116.98,4
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;6,post;4,numCore;64",338.5,2075.83,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;6,post;4,numCore;64",326.24,1335.26,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;6,post;4,numCore;64",369.36,1508.44,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;6,post;4,numCore;64",3478.32,6998.93,2
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;6,post;4,numCore;64",498.19,2029.22,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;6,post;4,numCore;64",537.29,2183.32,4
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;6,post;5,numCore;64",347.9,1779.71,5
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;6,post;5,numCore;64",339.97,1390.46,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;6,post;5,numCore;64",380.71,1554.6,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;6,post;5,numCore;64",3951.83,7929.91,2
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;6,post;5,numCore;64",527,2140.36,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;6,post;5,numCore;64",568.54,2304.06,4
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;6,post;5,numCore;64",346.01,1768.79,5
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;6,post;5,numCore;64",333.84,1367.56,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;6,post;5,numCore;64",376.04,1536.17,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;6,post;5,numCore;64",3802.53,7638.48,2
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;6,post;5,numCore;64",521.85,2129.18,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;6,post;5,numCore;64",567.88,2294.82,4
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;6,post;5,numCore;64",363.71,1856.15,5
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;6,post;5,numCore;64",349.56,1428.01,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;6,post;5,numCore;64",396.15,1615.56,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;6,post;5,numCore;64",3817.85,7678.56,2
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;6,post;5,numCore;64",538.34,2191.47,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;6,post;5,numCore;64",582.62,2370.14,4
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;6,post;6,numCore;64",371.03,1897.29,5
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;6,post;6,numCore;64",363.23,1483.48,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;6,post;6,numCore;64",407.39,1660.85,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;6,post;6,numCore;64",4298.12,8635.16,2
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;6,post;6,numCore;64",567.14,2301.33,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;6,post;6,numCore;64",612.21,2479.3,4
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;6,post;6,numCore;64",369.28,1887.23,5
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;6,post;6,numCore;64",357.22,1459.13,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;6,post;6,numCore;64",403.65,1646.45,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;6,post;6,numCore;64",4142.1,8322.13,2
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;6,post;6,numCore;64",561.8,2290.18,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;6,post;6,numCore;64",605.07,2469.68,4
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;6,post;6,numCore;64",387.12,1974.89,5
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;6,post;6,numCore;64",372.55,1520.53,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;6,post;6,numCore;64",422.33,1721.26,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;6,post;6,numCore;64",4155,8353.11,2
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;6,post;6,numCore;64",578.91,2354.63,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;6,post;6,numCore;64",626.52,2547.57,4
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;0,post;1,numCore;256",105.4,3606.85,32
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;0,post;1,numCore;256",105.59,3051.17,27
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;0,post;1,numCore;256",110.86,2124.39,18
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;0,post;1,numCore;256",425.11,3474.58,8
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;0,post;1,numCore;256",121.6,4123.31,32
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;0,post;1,numCore;256",127.14,1879.97,14
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;0,post;1,numCore;256",106.04,3630.28,32
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;0,post;1,numCore;256",103.68,3001.79,27
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;0,post;1,numCore;256",107.28,2063.21,18
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;0,post;1,numCore;256",427.55,3540.49,8
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;0,post;1,numCore;256",121.07,4112.54,32
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;0,post;1,numCore;256",124.55,1845.86,14
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;0,post;1,numCore;256",128.74,4355.28,32
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;0,post;1,numCore;256",125.23,3582.98,27
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;0,post;1,numCore;256",129.28,2457.17,18
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;0,post;1,numCore;256",451.5,3727.32,8
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;0,post;1,numCore;256",142.69,4802.45,32
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;0,post;1,numCore;256",146.78,2154.89,14
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;0,post;2,numCore;256",132.71,2242.65,16
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;0,post;2,numCore;256",133.36,1972.3,14
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;0,post;2,numCore;256",140.74,1479.63,10
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;0,post;2,numCore;256",763.73,3861.54,5
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;0,post;2,numCore;256",168.07,2805.72,16
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;0,post;2,numCore;256",173.99,1632.94,9
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;0,post;2,numCore;256",129.8,2196.95,16
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;0,post;2,numCore;256",126.88,1880.94,14
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;0,post;2,numCore;256",133.65,1410.17,10
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;0,post;2,numCore;256",771.24,3964.91,5
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;0,post;2,numCore;256",161.14,2699.94,16
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;0,post;2,numCore;256",167.79,1584.38,9
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;0,post;2,numCore;256",153.05,2567.38,16
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;0,post;2,numCore;256",149.04,2191.66,14
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;0,post;2,numCore;256",156.33,1636.24,10
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;0,post;2,numCore;256",796.67,4090.7,5
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;0,post;2,numCore;256",183.47,3053.56,16
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;0,post;2,numCore;256",191.1,1787.64,9
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;0,post;3,numCore;256",159.3,1835.79,11
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;0,post;3,numCore;256",157.8,1488.13,9
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;0,post;3,numCore;256",168.24,1403.75,8
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;0,post;3,numCore;256",1100.22,5564.18,5
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;0,post;3,numCore;256",210.46,2396.28,11
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;0,post;3,numCore;256",218.06,1580.45,7
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;0,post;3,numCore;256",153.72,1778.27,11
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;0,post;3,numCore;256",150.01,1418.47,9
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;0,post;3,numCore;256",159.98,1338.98,8
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;0,post;3,numCore;256",1117.14,5729.98,5
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;0,post;3,numCore;256",201.08,2302.58,11
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;0,post;3,numCore;256",210.77,1533.13,7
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;0,post;3,numCore;256",177.63,2035.61,11
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;0,post;3,numCore;256",172.6,1620.86,9
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;0,post;3,numCore;256",183.57,1527.17,8
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;0,post;3,numCore;256",1144.55,5841.81,5
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;0,post;3,numCore;256",224.14,2548.31,11
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;0,post;3,numCore;256",235.27,1698.48,7
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;0,post;4,numCore;256",183.2,1723.53,9
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;0,post;4,numCore;256",182.28,1330.22,7
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;0,post;4,numCore;256",195.78,1421.22,7
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;0,post;4,numCore;256",1435.16,5793.27,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;0,post;4,numCore;256",250.29,2064.62,8
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;0,post;4,numCore;256",262.71,1621.9,6
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;0,post;4,numCore;256",177.23,1668.35,9
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;0,post;4,numCore;256",172.6,1265.45,7
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;0,post;4,numCore;256",186.37,1356.43,7
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;0,post;4,numCore;256",1462.06,5978.27,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;0,post;4,numCore;256",241.5,1999.75,8
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;0,post;4,numCore;256",254.46,1576.31,6
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;0,post;4,numCore;256",201.66,1884.46,9
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;0,post;4,numCore;256",196.05,1427.21,7
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;0,post;4,numCore;256",210.08,1522.08,7
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;0,post;4,numCore;256",1495.23,6079.85,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;0,post;4,numCore;256",264.86,2179.68,8
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;0,post;4,numCore;256",279.46,1721.26,6
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;0,post;5,numCore;256",209.4,1737.7,8
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;0,post;5,numCore;256",205.1,1277.81,6
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;0,post;5,numCore;256",221.95,1375.26,6
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;0,post;5,numCore;256",1774.68,7146.4,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;0,post;5,numCore;256",291.87,2101.15,7
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;0,post;5,numCore;256",308.47,1899.74,6
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;0,post;5,numCore;256",201.4,1677.46,8
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;0,post;5,numCore;256",195.72,1224.05,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;0,post;5,numCore;256",212.91,1321.56,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;0,post;5,numCore;256",1813.32,7387.86,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;0,post;5,numCore;256",280.84,2027.93,7
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;0,post;5,numCore;256",298.18,1841.49,6
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;0,post;5,numCore;256",226.43,1872.05,8
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;0,post;5,numCore;256",219.52,1365.13,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;0,post;5,numCore;256",237.08,1466.81,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;0,post;5,numCore;256",1838.6,7482.78,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;0,post;5,numCore;256",305.28,2192.58,7
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;0,post;5,numCore;256",323.37,1991.48,6
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;0,post;6,numCore;256",233.15,1926.6,8
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;0,post;6,numCore;256",228.64,1420.54,6
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;0,post;6,numCore;256",249.3,1538.35,6
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;0,post;6,numCore;256",2111.7,8505.75,4
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;0,post;6,numCore;256",330.94,2037.69,6
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;0,post;6,numCore;256",353.09,2165.64,6
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;0,post;6,numCore;256",224.93,1868.37,8
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;0,post;6,numCore;256",217.98,1362.79,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;0,post;6,numCore;256",239.49,1480.47,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;0,post;6,numCore;256",2156.63,8791.58,4
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;0,post;6,numCore;256",320.4,1980.29,6
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;0,post;6,numCore;256",341.44,2108.51,6
"CGS,CGS_RED_AMG,Smoother,Smoother_JAC,pre;0,post;6,numCore;256",249.4,2063.76,8
"CGS,CGS_RED_AMG,Smoother,Smoother_GS,pre;0,post;6,numCore;256",242.88,1505.75,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GSAC,pre;0,post;6,numCore;256",263.65,1625.9,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GSACBE,pre;0,post;6,numCore;256",2191.43,8888.61,4
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRB,pre;0,post;6,numCore;256",345.62,2125.57,6
"CGS,CGS_RED_AMG,Smoother,Smoother_GSRBAC,pre;0,post;6,numCore;256",366.47,2249.51,6
"CGS,CGS_IP_CG,Smoother,Smoother_JAC,pre;1,post;0,numCore;256",104.88,3587.58,32
"CGS,CGS_IP_CG,Smoother,Smoother_GS,pre;1,post;0,numCore;256",105.78,3052.81,27
"CGS,CGS_IP_CG,Smoother,Smoother_GSAC,pre;1,post;0,numCore;256",114.31,2189.53,18
"CGS,CGS_IP_CG,Smoother,Smoother_GSACBE,pre;1,post;0,numCore;256",430.78,3504.25,8
"CGS,CGS_IP_CG,Smoother,Smoother_GSRB,pre;1,post;0,numCore;256",121.58,4126.6,32
"CGS,CGS_IP_CG,Smoother,Smoother_GSRBAC,pre;1,post;0,numCore;256",128.44,1901.09,14
"CGS,CGS_IP_AMG,Smoother,Smoother_JAC,pre;1,post;0,numCore;256",101.8,3490.06,32
"CGS,CGS_IP_AMG,Smoother,Smoother_GS,pre;1,post;0,numCore;256",101.37,2935.18,27
"CGS,CGS_IP_AMG,Smoother,Smoother_GSAC,pre;1,post;0,numCore;256",107.55,2068.61,18
"CGS,CGS_IP_AMG,Smoother,Smoother_GSACBE,pre;1,post;0,numCore;256",436.47,3549.86,8
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRB,pre;1,post;0,numCore;256",119.25,4049.39,32
"CGS,CGS_IP_AMG,Smoother,Smoother_GSRBAC,pre;1,post;0,numCore;256",124.45,1844.71,14
